food_id,country_id,year,amount_produced_in_tonnes_per_hectare
Pigmeat,ZAF,1994,113.002
Pigmeat,ZAF,1995,126.474
Pigmeat,ZAF,1996,127.802
Pigmeat,ZAF,1997,124.989
Pigmeat,ZAF,1998,118.915
Pigmeat,ZAF,1999,122.995
Pigmeat,ZAF,2000,112.438
Pigmeat,ZAF,2001,116.436
Pigmeat,ZAF,2002,117.143
Pigmeat,ZAF,2003,148.848
Pigmeat,ZAF,2004,157.261
Pigmeat,ZAF,2005,160.687
Pigmeat,ZAF,2006,180.622
Pigmeat,ZAF,2007,185.208
Pigmeat,ZAF,2008,177.998
Pigmeat,ZAF,2009,184.721
Pigmeat,ZAF,2010,202.222
Pigmeat,ZAF,2011,201.115
Pigmeat,ZAF,2012,208.754
Pigmeat,ZAF,2013,216.85
Pigmeat,ZAF,2014,234.653
Pigmeat,ZAF,2015,237.643
Pigmeat,ZAF,2016,240.568
Pigmeat,ZAF,2017,235.552
Pigmeat,ZAF,2018,265.588
Pigmeat,ZAF,2019,279.744
Pigmeat,ZAF,2020,287.245
Pigmeat,ZAF,2021,283.27
Pigmeat,ZAF,2022,283.014
Pigmeat,ZAF,2023,289.658
Pigmeat,ZAF,2024,297.262
Pigmeat,ZAF,2025,302.446
Pigmeat,ZAF,2026,306.918
Pigmeat,ZAF,2027,310.328
Pigmeat,ZAF,2028,313.949
Pigmeat,ZAF,2029,317.782
Pigmeat,ZAF,2030,321.938
High Fructose Corn Syrup,LAC,1990,229.954
High Fructose Corn Syrup,LAC,1991,242.08
High Fructose Corn Syrup,LAC,1992,254.377
High Fructose Corn Syrup,LAC,1993,266.84
High Fructose Corn Syrup,LAC,1994,280.184
High Fructose Corn Syrup,LAC,1995,339.836
High Fructose Corn Syrup,LAC,1996,441.659
High Fructose Corn Syrup,LAC,1997,504.25
High Fructose Corn Syrup,LAC,1998,557.932
High Fructose Corn Syrup,LAC,1999,730.322
High Fructose Corn Syrup,LAC,2000,771.892
High Fructose Corn Syrup,LAC,2001,611.923
High Fructose Corn Syrup,LAC,2002,565.915
High Fructose Corn Syrup,LAC,2003,570.003
High Fructose Corn Syrup,LAC,2004,711.003
High Fructose Corn Syrup,LAC,2005,840.003
High Fructose Corn Syrup,LAC,2006,846.003
High Fructose Corn Syrup,LAC,2007,800.003
High Fructose Corn Syrup,LAC,2008,822.003
High Fructose Corn Syrup,LAC,2009,943.003
High Fructose Corn Syrup,LAC,2010,977.003
High Fructose Corn Syrup,LAC,2011,975.003
High Fructose Corn Syrup,LAC,2012,994.003
High Fructose Corn Syrup,LAC,2013,968.003
High Fructose Corn Syrup,LAC,2014,978.003
High Fructose Corn Syrup,LAC,2015,1010.003
High Fructose Corn Syrup,LAC,2016,976.003
High Fructose Corn Syrup,LAC,2017,1025.003
High Fructose Corn Syrup,LAC,2018,980.003
High Fructose Corn Syrup,LAC,2019,875.003
High Fructose Corn Syrup,LAC,2020,950.003
High Fructose Corn Syrup,LAC,2021,898.852
High Fructose Corn Syrup,LAC,2022,904.137
High Fructose Corn Syrup,LAC,2023,912.413
High Fructose Corn Syrup,LAC,2024,920.115
High Fructose Corn Syrup,LAC,2025,926.357
High Fructose Corn Syrup,LAC,2026,932.082
High Fructose Corn Syrup,LAC,2027,938.033
High Fructose Corn Syrup,LAC,2028,944.225
High Fructose Corn Syrup,LAC,2029,950.371
High Fructose Corn Syrup,LAC,2030,956.378
Skim Milk Powder,EUR,1990,1186.783
Skim Milk Powder,EUR,1991,1168.478
Skim Milk Powder,EUR,1992,1551.283
Skim Milk Powder,EUR,1993,1528.818
Skim Milk Powder,EUR,1994,1503.367
Skim Milk Powder,EUR,1995,1514.25
Skim Milk Powder,EUR,1996,1486.989
Skim Milk Powder,EUR,1997,1414.022
Skim Milk Powder,EUR,1998,1402.924
Skim Milk Powder,EUR,1999,1407.298
Skim Milk Powder,EUR,2000,1432.007
Skim Milk Powder,EUR,2001,1396.334
Skim Milk Powder,EUR,2002,1549.141
Skim Milk Powder,EUR,2003,1500.129
Skim Milk Powder,EUR,2004,1247.883
Skim Milk Powder,EUR,2005,1263.808
Skim Milk Powder,EUR,2006,1169.831
Skim Milk Powder,EUR,2007,1233.988
Skim Milk Powder,EUR,2008,1172.595
Skim Milk Powder,EUR,2009,1351.713
Skim Milk Powder,EUR,2010,1234.602
Skim Milk Powder,EUR,2011,1363.705
Skim Milk Powder,EUR,2012,1381.483
Skim Milk Powder,EUR,2013,1397.71
Skim Milk Powder,EUR,2014,1762.309
Skim Milk Powder,EUR,2015,1844.67
Skim Milk Powder,EUR,2016,1891.356
Skim Milk Powder,EUR,2017,1862.369
Skim Milk Powder,EUR,2018,1866.266
Skim Milk Powder,EUR,2019,1891.77
Skim Milk Powder,EUR,2020,1907.707
Skim Milk Powder,EUR,2021,2007.031
Skim Milk Powder,EUR,2022,2050.371
Skim Milk Powder,EUR,2023,2075.624
Skim Milk Powder,EUR,2024,2088.792
Skim Milk Powder,EUR,2025,2109.248
Skim Milk Powder,EUR,2026,2131.695
Skim Milk Powder,EUR,2027,2152.654
Skim Milk Powder,EUR,2028,2170.875
Skim Milk Powder,EUR,2029,2187.54
Skim Milk Powder,EUR,2030,2204.949
Cheese,OCD,1990,294.788
Cheese,OCD,1991,303.364
Cheese,OCD,1992,337.685
Cheese,OCD,1993,356.126
Cheese,OCD,1994,426.453
Cheese,OCD,1995,434.447
Cheese,OCD,1996,497.167
Cheese,OCD,1997,538.623
Cheese,OCD,1998,575.957
Cheese,OCD,1999,566.309
Cheese,OCD,2000,670.087
Cheese,OCD,2001,657.093
Cheese,OCD,2002,719.063
Cheese,OCD,2003,653.953
Cheese,OCD,2004,709.65
Cheese,OCD,2005,688.077
Cheese,OCD,2006,662.856
Cheese,OCD,2007,661.188
Cheese,OCD,2008,729.799
Cheese,OCD,2009,643.335
Cheese,OCD,2010,659.01
Cheese,OCD,2011,614.433
Cheese,OCD,2012,651.982
Cheese,OCD,2013,683.177
Cheese,OCD,2014,606.906
Cheese,OCD,2015,680.699
Cheese,OCD,2016,724.409
Cheese,OCD,2017,739.912
Cheese,OCD,2018,744.233
Cheese,OCD,2019,751.389
Cheese,OCD,2020,749.073
Cheese,OCD,2021,750.395
Cheese,OCD,2022,752.201
Cheese,OCD,2023,755.347
Cheese,OCD,2024,759.832
Cheese,OCD,2025,764.86
Cheese,OCD,2026,767.009
Cheese,OCD,2027,768.675
Cheese,OCD,2028,770.666
Cheese,OCD,2029,772.814
Cheese,OCD,2030,774.827
Sugar Cane,OECD,1990,118081.01
Sugar Cane,OECD,1991,115030.767
Sugar Cane,OECD,1992,126557.401
Sugar Cane,OECD,1993,133267.429
Sugar Cane,OECD,1994,133034.696
Sugar Cane,OECD,1995,140397.33
Sugar Cane,OECD,1996,145446.835
Sugar Cane,OECD,1997,149406.303
Sugar Cane,OECD,1998,152797.55
Sugar Cane,OECD,1999,150644.693
Sugar Cane,OECD,2000,139058.454
Sugar Cane,OECD,2001,139087.679
Sugar Cane,OECD,2002,150632.181
Sugar Cane,OECD,2003,152359.241
Sugar Cane,OECD,2004,155290.638
Sugar Cane,OECD,2005,147914.854
Sugar Cane,OECD,2006,149199.581
Sugar Cane,OECD,2007,143275.685
Sugar Cane,OECD,2008,131587.584
Sugar Cane,OECD,2009,138658.727
Sugar Cane,OECD,2010,126602.682
Sugar Cane,OECD,2011,133241.743
Sugar Cane,OECD,2012,150688.99
Sugar Cane,OECD,2013,147243.516
Sugar Cane,OECD,2014,151509.835
Sugar Cane,OECD,2015,153651.293
Sugar Cane,OECD,2016,153755.877
Sugar Cane,OECD,2017,151196.739
Sugar Cane,OECD,2018,156825.273
Sugar Cane,OECD,2019,144643.141
Sugar Cane,OECD,2020,152474.481
Sugar Cane,OECD,2021,154748.579
Sugar Cane,OECD,2022,154749.642
Sugar Cane,OECD,2023,155440.571
Sugar Cane,OECD,2024,157061.709
Sugar Cane,OECD,2025,158026.313
Sugar Cane,OECD,2026,158315.75
Sugar Cane,OECD,2027,158177.501
Sugar Cane,OECD,2028,158396.373
Sugar Cane,OECD,2029,158959.078
Sugar Cane,OECD,2030,159774.989
High Fructose Corn Syrup,DVG,1990,361.963
High Fructose Corn Syrup,DVG,1991,404.089
High Fructose Corn Syrup,DVG,1992,418.386
High Fructose Corn Syrup,DVG,1993,416.85
High Fructose Corn Syrup,DVG,1994,530.193
High Fructose Corn Syrup,DVG,1995,617.846
High Fructose Corn Syrup,DVG,1996,757.668
High Fructose Corn Syrup,DVG,1997,802.26
High Fructose Corn Syrup,DVG,1998,865.942
High Fructose Corn Syrup,DVG,1999,1290.331
High Fructose Corn Syrup,DVG,2000,1387.901
High Fructose Corn Syrup,DVG,2001,1285.932
High Fructose Corn Syrup,DVG,2002,1309.924
High Fructose Corn Syrup,DVG,2003,1348.012
High Fructose Corn Syrup,DVG,2004,1589.012
High Fructose Corn Syrup,DVG,2005,2304.011
High Fructose Corn Syrup,DVG,2006,2381.011
High Fructose Corn Syrup,DVG,2007,2344.011
High Fructose Corn Syrup,DVG,2008,2365.011
High Fructose Corn Syrup,DVG,2009,3034.011
High Fructose Corn Syrup,DVG,2010,3383.011
High Fructose Corn Syrup,DVG,2011,3503.011
High Fructose Corn Syrup,DVG,2012,3517.011
High Fructose Corn Syrup,DVG,2013,3727.011
High Fructose Corn Syrup,DVG,2014,4180.011
High Fructose Corn Syrup,DVG,2015,4509.011
High Fructose Corn Syrup,DVG,2016,4716.011
High Fructose Corn Syrup,DVG,2017,4835.011
High Fructose Corn Syrup,DVG,2018,4990.011
High Fructose Corn Syrup,DVG,2019,4680.011
High Fructose Corn Syrup,DVG,2020,4906.626
High Fructose Corn Syrup,DVG,2021,4944.535
High Fructose Corn Syrup,DVG,2022,5048.079
High Fructose Corn Syrup,DVG,2023,5155.582
High Fructose Corn Syrup,DVG,2024,5261.915
High Fructose Corn Syrup,DVG,2025,5370.836
High Fructose Corn Syrup,DVG,2026,5486.745
High Fructose Corn Syrup,DVG,2027,5605.545
High Fructose Corn Syrup,DVG,2028,5721.502
High Fructose Corn Syrup,DVG,2029,5833.909
High Fructose Corn Syrup,DVG,2030,5942.968
Sheepmeat,ASP,1990,4189.157
Sheepmeat,ASP,1991,4325.374
Sheepmeat,ASP,1992,4374.845
Sheepmeat,ASP,1993,4621.553
Sheepmeat,ASP,1994,4805.971
Sheepmeat,ASP,1995,5104.094
Sheepmeat,ASP,1996,4892.267
Sheepmeat,ASP,1997,5251.87
Sheepmeat,ASP,1998,5559.466
Sheepmeat,ASP,1999,5718.875
Sheepmeat,ASP,2000,5939.348
Sheepmeat,ASP,2001,6023.351
Sheepmeat,ASP,2002,6124.798
Sheepmeat,ASP,2003,6373.945
Sheepmeat,ASP,2004,6734.492
Sheepmeat,ASP,2005,6970.804
Sheepmeat,ASP,2006,7137.228
Sheepmeat,ASP,2007,7478.875
Sheepmeat,ASP,2008,7518.569
Sheepmeat,ASP,2009,7679.462
Sheepmeat,ASP,2010,7703.579
Sheepmeat,ASP,2011,7731.08
Sheepmeat,ASP,2012,7872.334
Sheepmeat,ASP,2013,7988.682
Sheepmeat,ASP,2014,8268.548
Sheepmeat,ASP,2015,8584.375
Sheepmeat,ASP,2016,8807.606
Sheepmeat,ASP,2017,9166.57
Sheepmeat,ASP,2018,9296.315
Sheepmeat,ASP,2019,9481.658
Sheepmeat,ASP,2020,9577.375
Sheepmeat,ASP,2021,9668.83
Sheepmeat,ASP,2022,9727.525
Sheepmeat,ASP,2023,9887.31
Sheepmeat,ASP,2024,10044.019
Sheepmeat,ASP,2025,10208.316
Sheepmeat,ASP,2026,10369.116
Sheepmeat,ASP,2027,10527.721
Sheepmeat,ASP,2028,10679.283
Sheepmeat,ASP,2029,10824.96
Sheepmeat,ASP,2030,10966.388
Cheese,BRICS,1990,905.52
Cheese,BRICS,1991,885.301
Cheese,BRICS,1992,794.491
Cheese,BRICS,1993,835.78
Cheese,BRICS,1994,852.761
Cheese,BRICS,1995,800.374
Cheese,BRICS,1996,802.619
Cheese,BRICS,1997,805.364
Cheese,BRICS,1998,805.967
Cheese,BRICS,1999,861.797
Cheese,BRICS,2000,906.981
Cheese,BRICS,2001,970.422
Cheese,BRICS,2002,1046.73
Cheese,BRICS,2003,1070.317
Cheese,BRICS,2004,1132.813
Cheese,BRICS,2005,1240.436
Cheese,BRICS,2006,1320.773
Cheese,BRICS,2007,1378.284
Cheese,BRICS,2008,1411.925
Cheese,BRICS,2009,1414.939
Cheese,BRICS,2010,1451.928
Cheese,BRICS,2011,1474.527
Cheese,BRICS,2012,1517.807
Cheese,BRICS,2013,1503.811
Cheese,BRICS,2014,1558.072
Cheese,BRICS,2015,1654.548
Cheese,BRICS,2016,1629.784
Cheese,BRICS,2017,1582.475
Cheese,BRICS,2018,1612.836
Cheese,BRICS,2019,1680.535
Cheese,BRICS,2020,1656.541
Cheese,BRICS,2021,1725.309
Cheese,BRICS,2022,1797.672
Cheese,BRICS,2023,1861.673
Cheese,BRICS,2024,1888.816
Cheese,BRICS,2025,1919.77
Cheese,BRICS,2026,1948.467
Cheese,BRICS,2027,1975.086
Cheese,BRICS,2028,2003.798
Cheese,BRICS,2029,2032.374
Cheese,BRICS,2030,2062.504
Wheat,NOA,1990,106395.258
Wheat,NOA,1991,85836.002
Wheat,NOA,1992,97013.629
Wheat,NOA,1993,92446.322
Wheat,NOA,1994,86087.836
Wheat,NOA,1995,84391.042
Wheat,NOA,1996,91783.118
Wheat,NOA,1997,91835.904
Wheat,NOA,1998,93406.895
Wheat,NOA,1999,89420.62
Wheat,NOA,2000,87178.191
Wheat,NOA,2001,73630.638
Wheat,NOA,2002,60024.004
Wheat,NOA,2003,86870.12
Wheat,NOA,2004,83527.628
Wheat,NOA,2005,83037.78
Wheat,NOA,2006,74580.792
Wheat,NOA,2007,76345.872
Wheat,NOA,2008,96631.984
Wheat,NOA,2009,87314.988
Wheat,NOA,2010,83365.312
Wheat,NOA,2011,79692.784
Wheat,NOA,2012,88536.432
Wheat,NOA,2013,95695.26
Wheat,NOA,2014,84581.716
Wheat,NOA,2015,83766.792
Wheat,NOA,2016,94981.644
Wheat,NOA,2017,77733.14
Wheat,NOA,2018,83654.06
Wheat,NOA,2019,85251.112
Wheat,NOA,2020,84884.597
Wheat,NOA,2021,85566.444
Wheat,NOA,2022,86625.987
Wheat,NOA,2023,87257.64
Wheat,NOA,2024,88057.037
Wheat,NOA,2025,88178.53
Wheat,NOA,2026,88859.778
Wheat,NOA,2027,89594.212
Wheat,NOA,2028,89871.612
Wheat,NOA,2029,90696.35
Wheat,NOA,2030,91428.564
Vegetable Oils,WLD,1990,23687.013
Vegetable Oils,WLD,1991,56741.402
Vegetable Oils,WLD,1992,59155.54
Vegetable Oils,WLD,1993,61130.613
Vegetable Oils,WLD,1994,66241.269
Vegetable Oils,WLD,1995,70454.974
Vegetable Oils,WLD,1996,71264.223
Vegetable Oils,WLD,1997,79248.668
Vegetable Oils,WLD,1998,83724.054
Vegetable Oils,WLD,1999,89341.119
Vegetable Oils,WLD,2000,92892.869
Vegetable Oils,WLD,2001,94752.561
Vegetable Oils,WLD,2002,98934.329
Vegetable Oils,WLD,2003,105026.659
Vegetable Oils,WLD,2004,116502.641
Vegetable Oils,WLD,2005,122989.668
Vegetable Oils,WLD,2006,126708.198
Vegetable Oils,WLD,2007,133754.269
Vegetable Oils,WLD,2008,138520.846
Vegetable Oils,WLD,2009,143837.592
Vegetable Oils,WLD,2010,152963.93
Vegetable Oils,WLD,2011,159716.339
Vegetable Oils,WLD,2012,164198.214
Vegetable Oils,WLD,2013,173117.969
Vegetable Oils,WLD,2014,182093.046
Vegetable Oils,WLD,2015,179597.183
Vegetable Oils,WLD,2016,194965.514
Vegetable Oils,WLD,2017,207109.105
Vegetable Oils,WLD,2018,211589.742
Vegetable Oils,WLD,2019,212174.269
Vegetable Oils,WLD,2020,214902.314
Vegetable Oils,WLD,2021,219691.011
Vegetable Oils,WLD,2022,222906.541
Vegetable Oils,WLD,2023,226565.742
Vegetable Oils,WLD,2024,229345.863
Vegetable Oils,WLD,2025,232447.882
Vegetable Oils,WLD,2026,235437.181
Vegetable Oils,WLD,2027,238242.998
Vegetable Oils,WLD,2028,241056.074
Vegetable Oils,WLD,2029,244038.742
Vegetable Oils,WLD,2030,246941.153
Butter,EUR,1990,3754.352
Butter,EUR,1991,3315.456
Butter,EUR,1992,3638.494
Butter,EUR,1993,3455.703
Butter,EUR,1994,3065.904
Butter,EUR,1995,3002.593
Butter,EUR,1996,2864.031
Butter,EUR,1997,2803.069
Butter,EUR,1998,2760.795
Butter,EUR,1999,2734.559
Butter,EUR,2000,2734.536
Butter,EUR,2001,2751.31
Butter,EUR,2002,2802.111
Butter,EUR,2003,2802.414
Butter,EUR,2004,2752.834
Butter,EUR,2005,2811.633
Butter,EUR,2006,2730.414
Butter,EUR,2007,2678.168
Butter,EUR,2008,2686.255
Butter,EUR,2009,2587.179
Butter,EUR,2010,2543.191
Butter,EUR,2011,2580.845
Butter,EUR,2012,2661.652
Butter,EUR,2013,2624.214
Butter,EUR,2014,2798.932
Butter,EUR,2015,2862.839
Butter,EUR,2016,2943.397
Butter,EUR,2017,3031.304
Butter,EUR,2018,3024.089
Butter,EUR,2019,3086.643
Butter,EUR,2020,3145.956
Butter,EUR,2021,3128.856
Butter,EUR,2022,3147.723
Butter,EUR,2023,3156.29
Butter,EUR,2024,3170.959
Butter,EUR,2025,3189.23
Butter,EUR,2026,3208.074
Butter,EUR,2027,3221.716
Butter,EUR,2028,3233.211
Butter,EUR,2029,3244.284
Butter,EUR,2030,3255.914
Vegetable Oils,EUR,1990,7234.79
Vegetable Oils,EUR,1991,8743.101
Vegetable Oils,EUR,1992,8821.642
Vegetable Oils,EUR,1993,8356.813
Vegetable Oils,EUR,1994,8712.101
Vegetable Oils,EUR,1995,11318.684
Vegetable Oils,EUR,1996,8803.901
Vegetable Oils,EUR,1997,9959.543
Vegetable Oils,EUR,1998,10768.435
Vegetable Oils,EUR,1999,12392.121
Vegetable Oils,EUR,2000,12140.675
Vegetable Oils,EUR,2001,11871.494
Vegetable Oils,EUR,2002,12056.485
Vegetable Oils,EUR,2003,13032.943
Vegetable Oils,EUR,2004,14500.407
Vegetable Oils,EUR,2005,15786.643
Vegetable Oils,EUR,2006,16532.192
Vegetable Oils,EUR,2007,16741.497
Vegetable Oils,EUR,2008,20142.793
Vegetable Oils,EUR,2009,21279.324
Vegetable Oils,EUR,2010,20778.242
Vegetable Oils,EUR,2011,22827.495
Vegetable Oils,EUR,2012,22589.765
Vegetable Oils,EUR,2013,25532.71
Vegetable Oils,EUR,2014,26390.896
Vegetable Oils,EUR,2015,26836.408
Vegetable Oils,EUR,2016,28213.758
Vegetable Oils,EUR,2017,29468.648
Vegetable Oils,EUR,2018,31170.409
Vegetable Oils,EUR,2019,32980.089
Vegetable Oils,EUR,2020,30083.328
Vegetable Oils,EUR,2021,31355.093
Vegetable Oils,EUR,2022,31822.787
Vegetable Oils,EUR,2023,32604.65
Vegetable Oils,EUR,2024,32922.841
Vegetable Oils,EUR,2025,33355.332
Vegetable Oils,EUR,2026,33749.523
Vegetable Oils,EUR,2027,34179.386
Vegetable Oils,EUR,2028,34583.168
Vegetable Oils,EUR,2029,35017.638
Vegetable Oils,EUR,2030,35429.053
Butter,WLD,1990,6956.623
Butter,WLD,1991,6589.068
Butter,WLD,1992,7086.56
Butter,WLD,1993,7007.895
Butter,WLD,1994,6719.248
Butter,WLD,1995,6767.215
Butter,WLD,1996,6767.947
Butter,WLD,1997,6864.401
Butter,WLD,1998,7031.891
Butter,WLD,1999,7316.167
Butter,WLD,2000,7538.035
Butter,WLD,2001,7843.853
Butter,WLD,2002,8170.827
Butter,WLD,2003,8185.032
Butter,WLD,2004,8482.803
Butter,WLD,2005,8757.688
Butter,WLD,2006,8874.077
Butter,WLD,2007,9071.249
Butter,WLD,2008,9123.633
Butter,WLD,2009,9123.105
Butter,WLD,2010,9302.629
Butter,WLD,2011,9541.447
Butter,WLD,2012,9982.235
Butter,WLD,2013,10167.654
Butter,WLD,2014,10412.854
Butter,WLD,2015,10606.826
Butter,WLD,2016,10860.187
Butter,WLD,2017,11154.865
Butter,WLD,2018,11332.364
Butter,WLD,2019,11619.016
Butter,WLD,2020,11882.941
Butter,WLD,2021,12051.833
Butter,WLD,2022,12316.919
Butter,WLD,2023,12587.088
Butter,WLD,2024,12849.794
Butter,WLD,2025,13090.201
Butter,WLD,2026,13332.81
Butter,WLD,2027,13569.728
Butter,WLD,2028,13813.402
Butter,WLD,2029,14048.775
Butter,WLD,2030,14289.576
Rice,ASP,1990,321989.568
Rice,ASP,1991,319241.468
Rice,ASP,1992,324256.376
Rice,ASP,1993,326210.94
Rice,ASP,1994,330318.658
Rice,ASP,1995,336902.029
Rice,ASP,1996,351073.35
Rice,ASP,1997,353969.915
Rice,ASP,1998,357500.603
Rice,ASP,1999,372254.204
Rice,ASP,2000,363043.02
Rice,ASP,2001,364471.357
Rice,ASP,2002,344101.668
Rice,ASP,2003,355295.84
Rice,ASP,2004,364590.381
Rice,ASP,2005,382286.925
Rice,ASP,2006,385792.659
Rice,ASP,2007,395169.809
Rice,ASP,2008,414150.943
Rice,ASP,2009,407110.711
Rice,ASP,2010,418724.429
Rice,ASP,2011,434526.022
Rice,ASP,2012,438203.389
Rice,ASP,2013,442655.873
Rice,ASP,2014,440150.93
Rice,ASP,2015,438345.663
Rice,ASP,2016,445267.903
Rice,ASP,2017,449448.289
Rice,ASP,2018,455575.588
Rice,ASP,2019,452037.894
Rice,ASP,2020,462922.953
Rice,ASP,2021,470654.853
Rice,ASP,2022,474448.792
Rice,ASP,2023,477477.566
Rice,ASP,2024,481499.606
Rice,ASP,2025,485888.761
Rice,ASP,2026,490166.057
Rice,ASP,2027,494723.863
Rice,ASP,2028,499334.686
Rice,ASP,2029,503969.262
Rice,ASP,2030,508620.552
Pigmeat,TUR,1990,0.33
Pigmeat,TUR,1991,0.115
Pigmeat,TUR,1992,0.11
Pigmeat,TUR,1993,0.095
Pigmeat,TUR,1994,0.361
Pigmeat,TUR,1995,0.445
Pigmeat,TUR,1996,1.425
Pigmeat,TUR,1997,0.053
Pigmeat,TUR,1998,0.314
Pigmeat,TUR,1999,0.24
Pigmeat,TUR,2000,0.274
Pigmeat,TUR,2001,0.086
Pigmeat,TUR,2002,0.193
Pigmeat,TUR,2003,0.28
Pigmeat,TUR,2004,0.372
Pigmeat,TUR,2005,0.065
Pigmeat,TUR,2006,0.0
Pigmeat,TUR,2007,0.0
Pigmeat,TUR,2008,0.0
Pigmeat,TUR,2009,0.029
Pigmeat,TUR,2010,0.0
Pigmeat,TUR,2011,0.0
Pigmeat,TUR,2012,0.0
Pigmeat,TUR,2013,0.0
Pigmeat,TUR,2014,0.0
Pigmeat,TUR,2015,0.0
Pigmeat,TUR,2016,0.0
Pigmeat,TUR,2017,0.0
Pigmeat,TUR,2018,0.0
Pigmeat,TUR,2019,0.0
Pigmeat,TUR,2020,0.0
Pigmeat,TUR,2021,0.0
Pigmeat,TUR,2022,0.0
Pigmeat,TUR,2023,0.0
Pigmeat,TUR,2024,0.0
Pigmeat,TUR,2025,0.0
Pigmeat,TUR,2026,0.0
Pigmeat,TUR,2027,0.0
Pigmeat,TUR,2028,0.0
Pigmeat,TUR,2029,0.0
Pigmeat,TUR,2030,0.0
Other Coarse Grains,TUR,1990,7849.0
Other Coarse Grains,TUR,1991,8349.0
Other Coarse Grains,TUR,1992,7399.0
Other Coarse Grains,TUR,1993,8009.0
Other Coarse Grains,TUR,1994,7451.001
Other Coarse Grains,TUR,1995,8019.001
Other Coarse Grains,TUR,1996,8549.0
Other Coarse Grains,TUR,1997,8742.0
Other Coarse Grains,TUR,1998,9560.0
Other Coarse Grains,TUR,1999,8240.001
Other Coarse Grains,TUR,2000,8590.001
Other Coarse Grains,TUR,2001,8004.001
Other Coarse Grains,TUR,2002,8862.001
Other Coarse Grains,TUR,2003,8627.001
Other Coarse Grains,TUR,2004,9649.001
Other Coarse Grains,TUR,2005,10164.001
Other Coarse Grains,TUR,2006,10119.972
Other Coarse Grains,TUR,2007,7828.85
Other Coarse Grains,TUR,2008,6467.73
Other Coarse Grains,TUR,2009,7974.978
Other Coarse Grains,TUR,2010,7919.423
Other Coarse Grains,TUR,2011,8291.223
Other Coarse Grains,TUR,2012,7797.874
Other Coarse Grains,TUR,2013,8623.267
Other Coarse Grains,TUR,2014,6921.825
Other Coarse Grains,TUR,2015,8712.223
Other Coarse Grains,TUR,2016,7360.331
Other Coarse Grains,TUR,2017,7832.738
Other Coarse Grains,TUR,2018,7711.579
Other Coarse Grains,TUR,2019,8310.001
Other Coarse Grains,TUR,2020,9069.001
Other Coarse Grains,TUR,2021,9147.537
Other Coarse Grains,TUR,2022,9225.832
Other Coarse Grains,TUR,2023,9291.163
Other Coarse Grains,TUR,2024,9344.884
Other Coarse Grains,TUR,2025,9392.348
Other Coarse Grains,TUR,2026,9446.871
Other Coarse Grains,TUR,2027,9506.761
Other Coarse Grains,TUR,2028,9566.57
Other Coarse Grains,TUR,2029,9624.509
Other Coarse Grains,TUR,2030,9679.208
Whole Milk Powder,UKR,1990,0.0
Whole Milk Powder,UKR,1991,0.0
Whole Milk Powder,UKR,1992,29.365
Whole Milk Powder,UKR,1993,25.352
Whole Milk Powder,UKR,1994,19.919
Whole Milk Powder,UKR,1995,21.442
Whole Milk Powder,UKR,1996,12.05
Whole Milk Powder,UKR,1997,9.284
Whole Milk Powder,UKR,1998,8.307
Whole Milk Powder,UKR,1999,8.562
Whole Milk Powder,UKR,2000,11.0
Whole Milk Powder,UKR,2001,22.5
Whole Milk Powder,UKR,2002,16.6
Whole Milk Powder,UKR,2003,17.0
Whole Milk Powder,UKR,2004,19.975
Whole Milk Powder,UKR,2005,21.907
Whole Milk Powder,UKR,2006,19.43
Whole Milk Powder,UKR,2007,25.058
Whole Milk Powder,UKR,2008,25.058
Whole Milk Powder,UKR,2009,9.916
Whole Milk Powder,UKR,2010,9.916
Whole Milk Powder,UKR,2011,9.916
Whole Milk Powder,UKR,2012,9.916
Whole Milk Powder,UKR,2013,9.916
Whole Milk Powder,UKR,2014,9.91
Whole Milk Powder,UKR,2015,11.341
Whole Milk Powder,UKR,2016,11.175
Whole Milk Powder,UKR,2017,11.886
Whole Milk Powder,UKR,2018,11.087
Whole Milk Powder,UKR,2019,10.342
Whole Milk Powder,UKR,2020,10.032
Whole Milk Powder,UKR,2021,9.947
Whole Milk Powder,UKR,2022,9.844
Whole Milk Powder,UKR,2023,9.779
Whole Milk Powder,UKR,2024,9.681
Whole Milk Powder,UKR,2025,9.578
Whole Milk Powder,UKR,2026,9.499
Whole Milk Powder,UKR,2027,9.442
Whole Milk Powder,UKR,2028,9.363
Whole Milk Powder,UKR,2029,9.282
Whole Milk Powder,UKR,2030,9.197
Soybean,ZAF,1990,0.0
Soybean,ZAF,1991,68.0
Soybean,ZAF,1992,68.631
Soybean,ZAF,1993,67.735
Soybean,ZAF,1994,58.532
Soybean,ZAF,1995,80.0
Soybean,ZAF,1996,120.0
Soybean,ZAF,1997,201.0
Soybean,ZAF,1998,201.0
Soybean,ZAF,1999,175.0
Soybean,ZAF,2000,149.0
Soybean,ZAF,2001,210.0
Soybean,ZAF,2002,202.0
Soybean,ZAF,2003,137.0
Soybean,ZAF,2004,220.0
Soybean,ZAF,2005,273.0
Soybean,ZAF,2006,424.0
Soybean,ZAF,2007,205.0
Soybean,ZAF,2008,282.0
Soybean,ZAF,2009,516.0
Soybean,ZAF,2010,566.0
Soybean,ZAF,2011,710.0
Soybean,ZAF,2012,650.0
Soybean,ZAF,2013,785.0
Soybean,ZAF,2014,948.0
Soybean,ZAF,2015,1070.0
